ID,NOM_TOPOGRAPHIE,VILLE,ARRONDISSEMENT,ID_VOIE_PUBLIQUE,LATITUDE,LONGITUDE
14464,Autoroute Duplessis,Québec,Sainte-Foy–Sillery–Cap-Rouge,130659,46.78555805383272,-71.35065818647463
19240,Chemin Sainte-Foy,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.779243704206266,-71.2996411907106
11416,Rue de Mexico,Québec,Les Rivières,144066,46.840786717257295,-71.33912276521946
6515,Rue des Cassailles,Québec,Beauport,137186,46.87736609316089,-71.2053638191674
14502,Rue Dubeau,Québec,Beauport,127448,46.89134355528545,-71.21766430514978
47765,Rue de Potosi,Québec,Les Rivières,203653,46.84956414769975,-71.34472854494959
12353,Boulevard Pierre-Bertrand,Québec,Les Rivières,103973,46.84895751789713,-71.29516407086359
11261,Avenue du Patrimoine-Mondial,Québec,Les Rivières,146446,46.84504707655955,-71.33963418549341
1939,Rue Marie-Parent,Québec,Les Rivières,103700,46.84845829518233,-71.31985544514639
6316,Rue Boisvert,Québec,Beauport,125572,46.854681649407574,-71.1897391204115
47764,Boulevard Johnny-Parent,Québec,Les Rivières,201731,46.849853404468234,-71.34544790499201
13125,Rue du Cabriolet,Québec,Les Rivières,100980,46.84782699101339,-71.32814243745776
10058,Rue des Couventines,Québec,La Haute-Saint-Charles,118924,46.90907303906352,-71.37228152332922
19246,Chemin Sainte-Foy,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.779595028248075,-71.3001327718826
82966,Boulevard Saint-Claude,Québec,La Haute-Saint-Charles,104966,46.845550673568,-71.3783812873874
14039,Avenue Royale,Québec,Beauport,125784,46.86446091016278,-71.18526924397857
1926,Rue Chomina,Québec,Les Rivières,136208,46.84877070251453,-71.33309362181309
6520,Rue du Hibou,Québec,Beauport,127641,46.872602099695676,-71.21947206346367
13928,Avenue Joseph-Giffard,Québec,Beauport,128213,46.874955732428226,-71.2006791183177
510,Boulevard Wilfrid-Hamel,L'Ancienne-Lorette,,117416,46.79929229270228,-71.3410377194567
5504,Boulevard Sainte-Anne,Québec,Beauport,126129,46.864638767923836,-71.16697374063813
4643,Rue de Rotterdam,Saint-Augustin-de-Desmaures,,128720,46.751874263582884,-71.43841369252625
6382,Rue du Carrefour,Québec,Beauport,,46.86123726835782,-71.21577937264509
167517,Rue Rhéaume,Québec,Beauport,,46.85780075375521,-71.22168482071339
10133,Rue Clemenceau,Québec,Beauport,128228,46.86948909294713,-71.20406249890132
6806,Rue Ernest-Cormier,Québec,Beauport,127797,46.89076620165288,-71.20257723659246
6374,Avenue du Bourg-Royal,Québec,Beauport,,46.857752945936475,-71.22014661159642
14412,Rue de la Parmentière,Québec,Beauport,141686,46.879883594228325,-71.21274864437979
10131,Rue Clemenceau,Québec,Beauport,134289,46.86762015030151,-71.20694585965038
4188,Rue Ronsard,Québec,Beauport,129237,46.88315544139844,-71.19723628717254
15097,Rue de la Farandole,Québec,Beauport,128424,46.886665309045,-71.16541984270002
15682,Rue Cyrille-Duquet,Québec,Les Rivières,,46.799141610032386,-71.26222722184266
170242,Boulevard Sainte-Anne,Québec,Beauport,,46.85268819798161,-71.19345233218739
20576,Boulevard Robert-Bourassa,Québec,Les Rivières,147368,46.848403646485394,-71.33574379190979
44247,Rue de Morelia,Québec,Les Rivières,200634,46.84182434814956,-71.33290292634159
11006,Boulevard Wilfrid-Hamel,Québec,Les Rivières,106033,46.8034736760234,-71.32952676947794
11492,Rue Clemenceau,Québec,Beauport,134289,46.86681470441738,-71.20813878494565
52898,Rue Picasso,Québec,La Haute-Saint-Charles,200956,46.8826666213321,-71.33750132504386
46803,Rue Isabelle-Aubert,Québec,Les Rivières,,46.81648397610207,-71.2449148233257
1132,Avenue des Ancêtres,Québec,Les Rivières,100132,46.85036207582787,-71.31750488402801
1007,Boulevard Champlain,Québec,La Cité-Limoilou,142167,46.798612970588714,-71.2165169629444
166631,Route de Fossambault,Saint-Augustin-de-Desmaures,,,46.777183117251454,-71.50915344766294
7485,Rue du Harfang,Québec,Beauport,127644,46.87430197618614,-71.21969867593016
3638,Rue du Superbe,Québec,Les Rivières,105529,46.85308752503412,-71.33749219048575
14045,Rue du Grand-Duc,Québec,Beauport,127654,46.876401524182405,-71.220548282325
6632,Rue Saint-Exupéry,Québec,Beauport,128300,46.88449643253046,-71.17101099843755
5943,Avenue du Bourg-Royal,Québec,Beauport,133249,46.85927934879638,-71.22116193927882
34963,Rue d'Everell,Québec,Beauport,200476,46.87250596115734,-71.21359450285459
6454,Rue Lacomblé,Québec,Beauport,127802,46.881775177528134,-71.21723754614392
5850,Rue Diane,Québec,Beauport,128833,46.87248880630036,-71.1823656319143
170457,,Québec,La Haute-Saint-Charles,,46.83861872478407,-71.35774406367014
14252,Avenue du Bourg-Royal,Québec,Beauport,,46.8574403290204,-71.2208746149962
170458,,Saint-Augustin-de-Desmaures,,,46.74783487567693,-71.45946808639758
21534,Boulevard Lebourgneuf,Québec,Les Rivières,200039,46.83137927078999,-71.30433451397175
6765,Avenue Saint-Michel,Québec,Beauport,127554,46.892063738718896,-71.20633667689889
2152,Avenue Duval,Québec,La Cité-Limoilou,102016,46.833986991355296,-71.25145159086146
7470,Rue Clemenceau,Québec,Beauport,126660,46.86228690898949,-71.21862021686854
84,Rue Le Mesnil,Québec,Les Rivières,106237,46.83825515971056,-71.29345328762567
18449,Rue de Tripoli,Québec,Sainte-Foy–Sillery–Cap-Rouge,119760,46.77186071076307,-71.3090635737242
6514,Rue du Harfang,Québec,Beauport,127647,46.873657445147735,-71.22116377388053
13548,Rue Isaïe,Québec,Beauport,128481,46.888572597936175,-71.15751909648401
6814,Rue Francine,Québec,Beauport,127854,46.88807023383839,-71.20796072962527
15516,Avenue Saint-David,Québec,Beauport,201407,46.86516687149294,-71.21553338581445
12625,Avenue du Bourg-Royal,Québec,Beauport,,46.85735400837743,-71.21933030258904
14385,Rue des Geais,Québec,La Haute-Saint-Charles,118538,46.91567585494417,-71.38366648961069
7483,Rue du Hibou,Québec,Beauport,127897,46.87318140634211,-71.21849693557658
42330,Rue Rosario-J.-Rhéaume,Québec,La Haute-Saint-Charles,136786,46.91333039058699,-71.38503279079691
6025,Boulevard Magella-Laforest,Québec,Beauport,127319,46.88028052209022,-71.15598280501042
1378,Boulevard Pierre-Bertrand,Québec,Les Rivières,,46.83948505243378,-71.28598074730554
15107,Rue Clemenceau,Québec,Beauport,,46.86912276177988,-71.20901685209593
53206,Rue de la Grande-Ourse,Québec,La Haute-Saint-Charles,200218,46.88279124845467,-71.33216230503552
9975,Rue Armand-Tremblay,Québec,La Haute-Saint-Charles,118483,46.913021916496994,-71.38399082314504
9976,Rue Armand-Tremblay,Québec,La Haute-Saint-Charles,118483,46.913678100984434,-71.38259446249049
53843,Rue Picasso,Québec,La Haute-Saint-Charles,200956,46.88193004503161,-71.33676613534648
10469,Avenue du Lac-Saint-Charles,Québec,La Haute-Saint-Charles,131557,46.9149193087172,-71.38169297757021
6831,Rue de Bromont,Québec,Beauport,127839,46.874961362237165,-71.21430517406671
5861,Rue De Méjanès,Québec,Beauport,127601,46.86517194678911,-71.23210219532497
11808,Rue de la Girouille,Québec,Beauport,144166,46.87884577291206,-71.21246382930562
1813,Boulevard Père-Lelièvre,Québec,Les Rivières,104097,46.81187921689777,-71.3022830309991
19806,Rue Albert-Lozeau,Québec,Sainte-Foy–Sillery–Cap-Rouge,116185,46.7737265430159,-71.26994384182329
6830,Rue Ozias-Leduc,Québec,Beauport,127869,46.87707218473558,-71.21650446749425
19510,Rue Nérée-Beauchemin,Québec,Sainte-Foy–Sillery–Cap-Rouge,116156,46.77313711393677,-71.26930011999845
1905,Boulevard des Cimes,Québec,La Haute-Saint-Charles,101520,46.84887189476135,-71.37936500456446
14737,Avenue Alphonse-Dupuis,Québec,Beauport,127593,46.865371927701574,-71.23039935244715
42018,Rue Elzéar-Verreault,Québec,Beauport,200478,46.87372791764642,-71.20960803771175
6832,Rue Arany,Québec,Beauport,127820,46.87603277816514,-71.21347700332124
42006,Rue de la Girouille,Québec,Beauport,200574,46.87737848916365,-71.20897839219552
15091,Avenue Nordique,Québec,Beauport,148087,46.89000591140617,-71.18685424035517
5855,Avenue de Montmirail,Québec,Beauport,126717,46.856049917677836,-71.2215800665499
10723,Rue Fernand-Dufour,Québec,Les Rivières,114001,46.8234847506228,-71.28245805560093
11953,Boulevard Albert-Chrétien,Québec,Beauport,127909,46.86529536086473,-71.2186232397453
6894,Rue Le Chenez,Québec,Beauport,127826,46.87679155080992,-71.2182907377472
7486,Rue du Grand-Duc,Québec,Beauport,127652,46.87504964219118,-71.22070518095038
6527,Rue Adolphe-Légaré,Québec,Beauport,127628,46.870309330106096,-71.2216609686377
12702,,Québec,La Cité-Limoilou,117475,46.84434874230381,-71.22276032615825
19376,Rue de Marly,Québec,Sainte-Foy–Sillery–Cap-Rouge,120690,46.751366204038455,-71.33252628284535
9914,Rue Delage,Québec,La Haute-Saint-Charles,118940,46.90984314728446,-71.37253649713962
18978,Avenue De Rochebelle,Québec,Sainte-Foy–Sillery–Cap-Rouge,131188,46.76635523669089,-71.2984129968379
18979,Avenue De Rochebelle,Québec,Sainte-Foy–Sillery–Cap-Rouge,119649,46.76777778728958,-71.30046141258435
15494,Rue René-Vigneron,Québec,Beauport,126670,46.861850457060584,-71.22230445818793
10451,Rue La Valterie,Québec,Beauport,140966,46.87889280918248,-71.21479526724148
4787,Rue du Harfang,Québec,Beauport,138166,46.87583538780754,-71.22169342478105
18139,Avenue De Rochebelle,Québec,Sainte-Foy–Sillery–Cap-Rouge,119647,46.77148366764176,-71.30202000708059
6829,Rue de Bromont,Québec,Beauport,127841,46.877032631361466,-71.21567989094234
15102,Rue de la Paumelle,Québec,Beauport,144146,46.87822527147533,-71.21171463515137
9974,Rue Wilfrid-Auclair,Québec,La Haute-Saint-Charles,118480,46.91306229542071,-71.381916486754
12823,Boulevard La Morille,Québec,Les Rivières,103685,46.84207160903022,-71.30604821304532
549,Rue de la Belle-Arrivée,Québec,Les Rivières,100564,46.83503483400629,-71.32153572214578
19342,Autoroute Robert-Bourassa,Québec,Sainte-Foy–Sillery–Cap-Rouge,118533,46.77517493784205,-71.27715788676787
14397,Rue Wilfrid-Auclair,Québec,La Haute-Saint-Charles,118480,46.912544839156176,-71.38330384215564
10043,Avenue du Lac-Saint-Charles,Québec,La Haute-Saint-Charles,131559,46.91582730820943,-71.38269497693766
11396,Rue Clemenceau,Québec,Beauport,201409,46.863550912220184,-71.21580127110222
10144,Rue de la Parmentière,Québec,Beauport,138209,46.87768428918198,-71.2137603830916
11822,Avenue Joseph-Casavant,Québec,Beauport,,46.871346874860365,-71.20713349304121
5941,Rue du Carrefour,Québec,Beauport,,46.86006228920456,-71.22000546849657
11791,Boulevard Albert-Chrétien,Québec,Beauport,,46.86638379894503,-71.2183666521655
34966,Rue Elzéar-Verreault,Québec,Beauport,200477,46.87356841912529,-71.21218270488139
14349,Rue Gaétan,Québec,La Haute-Saint-Charles,118523,46.91489053002809,-71.38475031900323
15584,Rue de la Girouille,Québec,Beauport,144166,46.87780557085047,-71.21239810615413
6878,Rue Montpellier,Québec,Beauport,140967,46.87889872895149,-71.2159396961106
6622,Rue Saint-Exupéry,Québec,Beauport,128621,46.882791557220855,-71.17187108528287
9977,Rue Gaétan,Québec,La Haute-Saint-Charles,118519,46.91529119201622,-71.38387049064428
10721,Rue Fernand-Dufour,Québec,Les Rivières,114002,46.82561472525634,-71.28438492669797
12762,Rue du Calcaire,Québec,Les Rivières,100993,46.85109353929487,-71.29818109598149
18976,Avenue De Rochebelle,Québec,Sainte-Foy–Sillery–Cap-Rouge,131186,46.76745285789732,-71.29998585678925
10049,Rue Rosario-J.-Rhéaume,Québec,La Haute-Saint-Charles,136786,46.914119204189156,-71.38352771779137
18142,Avenue De Rochebelle,Québec,Sainte-Foy–Sillery–Cap-Rouge,119649,46.770387675821674,-71.30210412581691
18913,Route de l'Église,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.76954934367311,-71.29625074992053
11398,Avenue Saint-David,Québec,Beauport,126662,46.86431674959842,-71.21410514915137
6795,Avenue Saint-Grégoire,Québec,Beauport,127492,46.881536525089864,-71.15224131768719
14559,Rue des Belles-de-Nuit,Québec,La Haute-Saint-Charles,138086,46.87765890901521,-71.33828594229298
15579,Rue du Carrefour,Québec,Beauport,126656,46.862474172560965,-71.21423554984648
167520,Avenue Alphonse-Dupuis,Québec,Beauport,,46.86613566243311,-71.23173176093303
7467,Rue Clemenceau,Québec,Beauport,201401,46.86411153887324,-71.21501093314802
6525,Boulevard Adrien-Dufresne,Québec,Beauport,127643,46.8714953184936,-71.2204048499979
11787,Boulevard Albert-Chrétien,Québec,Beauport,,46.86439381960629,-71.21896449984482
18500,Avenue Roland-Beaudin,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.77129207284645,-71.29965143495278
42323,Rue de la Girouille,Québec,Beauport,200575,46.87651136235601,-71.20806564247268
11789,Boulevard Albert-Chrétien,Québec,Beauport,,46.86576238383435,-71.21977923621093
18499,Route de l'Église,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.77160772516218,-71.29647835675398
12707,Rue d'Hedleyville,Québec,La Cité-Limoilou,105146,46.82382598229196,-71.22018501538146
3999,Avenue Ruel,Québec,Beauport,127119,46.87495226217756,-71.16023083431075
167120,,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.79828122060947,-71.37400258631094
170137,Rue des Châtelets,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.76431140056992,-71.29659540444962
10387,Rue de la Rive-Boisée Nord,Québec,Les Rivières,140632,46.83699158502193,-71.32465422513813
9423,Rue Longchamps,Québec,La Haute-Saint-Charles,115838,46.879642313937104,-71.34279392540462
18376,Rue du Grand-Voyer,Québec,Sainte-Foy–Sillery–Cap-Rouge,119612,46.76632909924279,-71.30471483870265
1960,Rue La Durantaye,Québec,Les Rivières,106896,46.847766966368205,-71.30290298661546
4008,Avenue Ruel,Québec,Beauport,127105,46.87662542112555,-71.15844863187559
82328,Rue Jean-Bernard,Québec,Les Rivières,201943,46.84529230715518,-71.31276184091153
2079,Rue du Voisinage,Québec,Les Rivières,100683,46.853592238856244,-71.28954880651402
19257,Avenue du Brabant,Québec,Sainte-Foy–Sillery–Cap-Rouge,121352,46.77594685151899,-71.32900126464615
119767,Rue Louise-Fiset,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.77113396260674,-71.35482829501828
90003,Rue des Rocailles,Québec,Les Rivières,,46.83201746392091,-71.28510021821461
165401,,Québec,Les Rivières,,46.821709449126985,-71.34495552667835
166442,Avenue Saint-Michel,Québec,Beauport,,46.89569058091815,-71.19651811352621
163071,Rue Gide,Québec,Les Rivières,,46.815006128352024,-71.32566361965533
6363,Rue Glinel,Québec,Beauport,131599,46.89174654804774,-71.21969128248251
12701,Rue Bellerose,Québec,La Haute-Saint-Charles,100680,46.84748296469043,-71.38079926259363
1894,Rue Monseigneur-Cooke,Québec,La Haute-Saint-Charles,103452,46.84778775579053,-71.37228654386665
2913,Rue Soumande,Québec,Les Rivières,105394,46.82110844928475,-71.25460506661695
160083,4e Avenue Est,Québec,Charlesbourg,,46.854914322156986,-71.25411994157473
18775,Avenue Dalton,Québec,Sainte-Foy–Sillery–Cap-Rouge,120450,46.79107816350374,-71.30231881596741
10995,Avenue Chauveau,Québec,Les Rivières,101457,46.830883112240706,-71.35133675265192
170171,Avenue de Cornouailles,Québec,Charlesbourg,,46.865273476240866,-71.26231244598098
87763,Rue des Travois,Québec,Charlesbourg,,46.90449657500312,-71.31091448793157
162380,Rue de Sherwood,Québec,Charlesbourg,,46.905367323657416,-71.31992682135889
18772,Avenue Dalton,Québec,Sainte-Foy–Sillery–Cap-Rouge,120447,46.79164646751645,-71.30019235919735
19876,Avenue Dalton,Québec,Sainte-Foy–Sillery–Cap-Rouge,118900,46.792464446395904,-71.29469925064402
19874,Avenue Dalton,Québec,Sainte-Foy–Sillery–Cap-Rouge,118923,46.79278258106862,-71.29099389242242
7036,Rue George-Muir,Québec,Charlesbourg,123832,46.8936495776028,-71.32033389666118
10119,Rue Delage,Québec,La Haute-Saint-Charles,118935,46.91408365015651,-71.36351784749458
70806,3e Avenue Ouest,Québec,Charlesbourg,120551,46.851026400234595,-71.26233505160263
142490,Rue de La Salette,Québec,Charlesbourg,,46.858321360935086,-71.24462745191535
87766,Rue des Loups-Marins,Québec,Charlesbourg,,46.89312902467153,-71.28446914816031
87771,Rue des Lièvres,Québec,Charlesbourg,,46.89469618570687,-71.28834429549961
2943,Rue De La Colombière Ouest,Québec,La Cité-Limoilou,101623,46.83428587800759,-71.2591963631104
10041,Rue Delage,Québec,La Haute-Saint-Charles,118935,46.915383952102246,-71.36066987346452
53207,Rue des Feuillus,Québec,La Haute-Saint-Charles,200219,46.88227044489816,-71.33237131911723
163714,63e Rue Est,Québec,Charlesbourg,,46.85623072566479,-71.25019557719796
19644,Avenue du Ravin,Québec,Sainte-Foy–Sillery–Cap-Rouge,116624,46.79249494183578,-71.2385531150762
18701,Avenue Chapdelaine,Québec,Sainte-Foy–Sillery–Cap-Rouge,,46.788945000880915,-71.28029647742211
827,Rue Cécile-Vallerand,Québec,Les Rivières,101730,46.83809085904613,-71.3065997781977
60568,Rue des Chrysolithes,Québec,Charlesbourg,141186,46.884990703482075,-71.26063800706338
18122,Rue de la Crête,Québec,Sainte-Foy–Sillery–Cap-Rouge,117819,46.75470189918351,-71.27881452470272
170176,Avenue Sully,Québec,Charlesbourg,,46.86837641450188,-71.2534193769895
7655,Avenue Doucet,Québec,Charlesbourg,121663,46.8494792682826,-71.2734976317563
65363,Boulevard Henri-Bourassa,Québec,Charlesbourg,201835,46.8923011859046,-71.29696331603886
164606,Rue Saint-Luc,Québec,La Cité-Limoilou,,46.80600304007667,-71.23605135339058
81683,Côte de la Potasse,Québec,La Cité-Limoilou,104825,46.815607996055554,-71.21323394309408
1810,Boulevard Père-Lelièvre,Québec,Les Rivières,104100,46.81187480506467,-71.30310835300483
8817,Rue Marc-Chagall,Québec,La Haute-Saint-Charles,115862,46.8850682215533,-71.34005636514819
11005,Boulevard Wilfrid-Hamel,Québec,Les Rivières,113250,46.80546034275222,-71.32501834217825
11281,Rue Adéla-Lessard,Québec,Les Rivières,146986,46.83811378330371,-71.30857462712599
